Establishment year,District,State/UT,Latitude,Longitude,Pincode,Post office name
0,Agra,Uttar Pradesh,27.03350067,78.29399872,283111,Fatehabad (Agra)
0,Agra,Uttar Pradesh,27.03339958,78.30410004,283111,Fatehabad (Agra)
0,Agra,Uttar Pradesh,27.03280067,78.32129669,283111,Fatehabad (Agra)
20100924,Churu,Rajasthan,27.66069984,74.27020264,331518,Lalgarh (Churu)
20100412,Pilibhit,Uttar Pradesh,28.28879929,79.9552002,242042,Banda (Shahjahanpur)
20050314,Pilibhit,Uttar Pradesh,28.24309921,79.9571991,242042,Banda (Shahjahanpur)
20030325,Pilibhit,Uttar Pradesh,28.24419975,79.96869659,242042,Banda (Shahjahanpur)
20040403,Pilibhit,Uttar Pradesh,28.35740089,80.0951004,242042,Banda (Shahjahanpur)
0,Pilibhit,Uttar Pradesh,28.35309982,80.10579681,242042,Banda (Shahjahanpur)
0,Shahjahanpur,Uttar Pradesh,28.30330086,79.98560333,242042,Banda (Shahjahanpur)
20041106,Shahjahanpur,Uttar Pradesh,28.19389915,80.02880096,242042,Banda (Shahjahanpur)
20050415,Pilibhit,Uttar Pradesh,28.39189911,80.23970032,242123,Jograjpur
20091027,Pilibhit,Uttar Pradesh,28.34160042,80.24710083,242123,Jograjpur
20100412,Pilibhit,Uttar Pradesh,28.34550095,80.25009918,242123,Jograjpur
20090409,Pilibhit,Uttar Pradesh,28.34329987,80.25099945,242123,Jograjpur
20040403,Pilibhit,Uttar Pradesh,28.40329933,80.25879669,242123,Jograjpur
20080210,Pilibhit,Uttar Pradesh,28.33819962,80.26119995,242123,Jograjpur
20081023,Pilibhit,Uttar Pradesh,28.44260025,80.26689911,242123,Jograjpur
20101208,Pilibhit,Uttar Pradesh,28.44499969,80.27059937,242123,Jograjpur
20101115,Pilibhit,Uttar Pradesh,28.4477005,80.27140045,242123,Jograjpur
20110315,Pilibhit,Uttar Pradesh,28.3484993,80.32800293,242123,Jograjpur
20090417,Shahjahanpur,Uttar Pradesh,27.6882,79.41100311,242127,R B Kalan
20170210,Shahjahanpur,Uttar Pradesh,27.68330002,79.41619873,242127,R B Kalan
20110125,Shahjahanpur,Uttar Pradesh,27.72830009,79.41840363,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.71489906,79.42720032,242127,R B Kalan
20020124,Shahjahanpur,Uttar Pradesh,27.6821003,79.42739868,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.68029976,79.42759705,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.71150017,79.42910004,242127,R B Kalan
20100223,Shahjahanpur,Uttar Pradesh,27.72360039,79.45130157,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.76939964,79.46920013,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.78490067,79.47190094,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.7098999,79.47229767,242127,R B Kalan
20091026,Shahjahanpur,Uttar Pradesh,27.77339935,79.47570038,242127,R B Kalan
20110930,Shahjahanpur,Uttar Pradesh,27.77949905,79.478302,242127,R B Kalan
0,Shahjahanpur,Uttar Pradesh,27.69750023,79.47850037,242127,R B Kalan
19990313,Shahjahanpur,Uttar Pradesh,27.69420052,79.48410034,242127,R B Kalan
20100215,Shahjahanpur,Uttar Pradesh,27.68549919,79.50289917,242127,R B Kalan
20141008,Shahjahanpur,Uttar Pradesh,27.60680008,79.67569733,242220,Allaganj
0,Shahjahanpur,Uttar Pradesh,27.60969925,79.67849731,242220,Allaganj
19970814,Shahjahanpur,Uttar Pradesh,27.61590004,79.67870331,242220,Allaganj
20120504,Shahjahanpur,Uttar Pradesh,27.60540009,79.6792984,242220,Allaganj
20091026,Shahjahanpur,Uttar Pradesh,27.58309937,79.6832962,242220,Allaganj
20140307,Shahjahanpur,Uttar Pradesh,27.58270073,79.70469666,242220,Allaganj
0,Shahjahanpur,Uttar Pradesh,27.52440071,79.70580292,242220,Allaganj
20141102,Shahjahanpur,Uttar Pradesh,27.58309937,79.70619965,242220,Allaganj
19990202,Shahjahanpur,Uttar Pradesh,27.50230026,79.72750092,242220,Allaganj
20051218,Shahjahanpur,Uttar Pradesh,27.68330002,79.50990295,242221,Jalalabad Mandi
20141005,Shahjahanpur,Uttar Pradesh,27.6746006,79.52420044,242221,Jalalabad Mandi
20080414,Shahjahanpur,Uttar Pradesh,27.67709923,79.52839661,242221,Jalalabad Mandi
20100319,Shahjahanpur,Uttar Pradesh,27.68110085,79.52970123,242221,Jalalabad Mandi
20100130,Shahjahanpur,Uttar Pradesh,27.68460083,79.53179932,242221,Jalalabad Mandi
19981004,Shahjahanpur,Uttar Pradesh,27.67539978,79.53800201,242221,Jalalabad Mandi
20021023,Shahjahanpur,Uttar Pradesh,27.62700081,79.53959656,242221,Jalalabad Mandi
20120205,Shahjahanpur,Uttar Pradesh,27.63640022,79.54139709,242221,Jalalabad Mandi
20050321,Shahjahanpur,Uttar Pradesh,27.63380051,79.54260254,242221,Jalalabad Mandi
20140914,Shahjahanpur,Uttar Pradesh,27.64450073,79.55130005,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.63150024,79.55190277,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.66480064,79.55560303,242221,Jalalabad Mandi
20150410,Shahjahanpur,Uttar Pradesh,27.63839912,79.58609772,242221,Jalalabad Mandi
20091103,Shahjahanpur,Uttar Pradesh,27.85169983,79.59249878,242221,Jalalabad Mandi
20101208,Shahjahanpur,Uttar Pradesh,27.82480049,79.59349823,242221,Jalalabad Mandi
20161021,Shahjahanpur,Uttar Pradesh,27.60960007,79.59349823,242221,Jalalabad Mandi
19991202,Shahjahanpur,Uttar Pradesh,27.85589981,79.59590149,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.77370071,79.60420227,242221,Jalalabad Mandi
20140415,Shahjahanpur,Uttar Pradesh,27.68600082,79.65570068,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.75320053,79.65619659,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.75419998,79.65660095,242221,Jalalabad Mandi
20140922,Shahjahanpur,Uttar Pradesh,27.76479912,79.65779877,242221,Jalalabad Mandi
20160911,Shahjahanpur,Uttar Pradesh,27.75320053,79.65799713,242221,Jalalabad Mandi
20001204,Shahjahanpur,Uttar Pradesh,27.75790024,79.65869904,242221,Jalalabad Mandi
19990313,Shahjahanpur,Uttar Pradesh,27.76079941,79.65920258,242221,Jalalabad Mandi
20131029,Shahjahanpur,Uttar Pradesh,27.69280052,79.66429901,242221,Jalalabad Mandi
20160311,Shahjahanpur,Uttar Pradesh,27.75469971,79.66619873,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.71769905,79.67279816,242221,Jalalabad Mandi
-1,Shahjahanpur,Uttar Pradesh,27.72820091,79.6753006,242221,Jalalabad Mandi
20070428,Shahjahanpur,Uttar Pradesh,27.74349976,79.69750214,242221,Jalalabad Mandi
0,Shahjahanpur,Uttar Pradesh,27.81749916,79.77519989,242223,Kant
20010222,Shahjahanpur,Uttar Pradesh,27.7045002,79.79229736,242223,Kant
19960827,Shahjahanpur,Uttar Pradesh,27.68090057,79.79750061,242223,Kant
19991109,Shahjahanpur,Uttar Pradesh,27.6875,79.80020142,242223,Kant
20111016,Shahjahanpur,Uttar Pradesh,27.76250076,79.80079651,242223,Kant
20101217,Shahjahanpur,Uttar Pradesh,27.81500053,79.80239868,242223,Kant
20091026,Shahjahanpur,Uttar Pradesh,27.68169975,79.81430054,242223,Kant
20101030,Shahjahanpur,Uttar Pradesh,27.75259972,79.81490326,242223,Kant
20140306,Shahjahanpur,Uttar Pradesh,27.82290077,79.81710052,242223,Kant
20110323,Shahjahanpur,Uttar Pradesh,27.85210037,79.82369995,242223,Kant
20100223,Shahjahanpur,Uttar Pradesh,27.85409927,79.83820343,242223,Kant
19961030,Shahjahanpur,Uttar Pradesh,27.86969948,79.86630249,242226,M Ashram
19941228,Shahjahanpur,Uttar Pradesh,27.87360001,79.87200165,242226,M Ashram
-1,Shahjahanpur,Uttar Pradesh,27.89450073,79.57910156,242301,Miranpur Katra
20171016,Shahjahanpur,Uttar Pradesh,27.9836998,79.6486969,242301,Miranpur Katra
20141211,Shahjahanpur,Uttar Pradesh,27.78800011,79.66169739,242301,Miranpur Katra
20131021,Shahjahanpur,Uttar Pradesh,27.76720047,79.66359711,242301,Miranpur Katra
20110322,Shahjahanpur,Uttar Pradesh,27.76950073,79.66629791,242301,Miranpur Katra
20141008,Shahjahanpur,Uttar Pradesh,27.7737999,79.66889954,242301,Miranpur Katra
20120205,Shahjahanpur,Uttar Pradesh,27.86809921,79.67070007,242301,Miranpur Katra
20140314,Shahjahanpur,Uttar Pradesh,27.86940002,79.68209839,242301,Miranpur Katra
20160319,Shahjahanpur,Uttar Pradesh,27.87319946,79.6832962,242301,Miranpur Katra
20000204,Shahjahanpur,Uttar Pradesh,27.85960007,79.69229889,242301,Miranpur Katra
20070106,Shahjahanpur,Uttar Pradesh,27.86269951,79.70739746,242301,Miranpur Katra
20101021,Shahjahanpur,Uttar Pradesh,27.8572998,79.71130371,242301,Miranpur Katra
20100404,Shahjahanpur,Uttar Pradesh,27.81489944,79.73760223,242301,Miranpur Katra
20141024,Shahjahanpur,Uttar Pradesh,27.83650017,79.74739838,242301,Miranpur Katra
20101029,Shahjahanpur,Uttar Pradesh,27.82640076,79.75109863,242301,Miranpur Katra
20081007,Bareilly,Uttar Pradesh,28.07830048,79.62220001,242303,Khera Bajhera
20020329,Bareilly,Uttar Pradesh,28.07729912,79.62280273,242303,Khera Bajhera
19991202,Shahjahanpur,Uttar Pradesh,27.91090012,79.51110077,242303,Khera Bajhera
19990209,Shahjahanpur,Uttar Pradesh,27.91320038,79.5141983,242303,Khera Bajhera
20120527,Shahjahanpur,Uttar Pradesh,27.98310089,79.53079987,242303,Khera Bajhera
20120425,Shahjahanpur,Uttar Pradesh,27.91869926,79.5345993,242303,Khera Bajhera
0,Shahjahanpur,Uttar Pradesh,27.98920059,79.55169678,242303,Khera Bajhera
20100404,Shahjahanpur,Uttar Pradesh,27.97909927,79.57820129,242303,Khera Bajhera
20150410,Shahjahanpur,Uttar Pradesh,27.97629929,79.58000183,242303,Khera Bajhera
20140322,Shahjahanpur,Uttar Pradesh,27.99069977,79.5943985,242303,Khera Bajhera
20020601,Shahjahanpur,Uttar Pradesh,28.07169914,79.60140228,242303,Khera Bajhera
0,Shahjahanpur,Uttar Pradesh,28.07550049,79.62950134,242303,Khera Bajhera
20091002,Bareilly,Uttar Pradesh,28.08740044,79.63279724,242305,Khudaganj
19960912,Shahjahanpur,Uttar Pradesh,28.0352993,79.67790222,242305,Khudaganj
20020329,Shahjahanpur,Uttar Pradesh,28.03700066,79.67849731,242305,Khudaganj
19990313,Shahjahanpur,Uttar Pradesh,28.10810089,79.68000031,242305,Khudaganj
20100404,Shahjahanpur,Uttar Pradesh,28.11650085,79.68049622,242305,Khudaganj
19980427,Shahjahanpur,Uttar Pradesh,28.13120079,79.68479919,242305,Khudaganj
20101106,Shahjahanpur,Uttar Pradesh,28.1711998,79.70110321,242305,Khudaganj
19990414,Shahjahanpur,Uttar Pradesh,28.15870094,79.70999908,242305,Khudaganj
20131021,Shahjahanpur,Uttar Pradesh,28.15200043,79.71279907,242305,Khudaganj
20040505,Shahjahanpur,Uttar Pradesh,28.15649986,79.71600342,242305,Khudaganj
0,Shahjahanpur,Uttar Pradesh,27.8526001,79.98370361,242306,Rosa RS
20020329,Shahjahanpur,Uttar Pradesh,27.9552002,79.66619873,242307,Hindu Pattil
0,Shahjahanpur,Uttar Pradesh,27.98570061,79.66829681,242307,Hindu Pattil
0,Shahjahanpur,Uttar Pradesh,27.95949936,79.66850281,242307,Hindu Pattil
19990329,Shahjahanpur,Uttar Pradesh,27.95669937,79.66870117,242307,Hindu Pattil
20100327,Shahjahanpur,Uttar Pradesh,27.99909973,79.70359802,242307,Hindu Pattil
20060511,Shahjahanpur,Uttar Pradesh,27.98450089,79.71070099,242307,Hindu Pattil
20091026,Shahjahanpur,Uttar Pradesh,27.98119926,79.71340179,242307,Hindu Pattil
19991226,Shahjahanpur,Uttar Pradesh,27.96579933,79.71839905,242307,Hindu Pattil
20101208,Shahjahanpur,Uttar Pradesh,27.96249962,79.72129822,242307,Hindu Pattil
20110125,Shahjahanpur,Uttar Pradesh,27.9720993,79.72239685,242307,Hindu Pattil
20101208,Shahjahanpur,Uttar Pradesh,27.97590065,79.72299957,242307,Hindu Pattil
20121018,Shahjahanpur,Uttar Pradesh,27.97599983,79.73020172,242307,Hindu Pattil
0,Shahjahanpur,Uttar Pradesh,27.98889923,79.74780273,242307,Hindu Pattil
20160216,Shahjahanpur,Uttar Pradesh,27.99629974,79.76760101,242307,Hindu Pattil
0,Shahjahanpur,Uttar Pradesh,27.94949913,79.7677002,242307,Hindu Pattil
20100131,Shahjahanpur,Uttar Pradesh,27.94199944,79.7736969,242307,Hindu Pattil
19981223,Pilibhit,Uttar Pradesh,28.13509941,79.96369934,242401,Powayan
20040403,Pilibhit,Uttar Pradesh,28.17700005,79.96559906,242401,Powayan
20050913,Pilibhit,Uttar Pradesh,28.13430023,79.96959686,242401,Powayan
20110423,Shahjahanpur,Uttar Pradesh,28.10140038,79.96980286,242401,Powayan
19990407,Shahjahanpur,Uttar Pradesh,28.10000038,79.97460175,242401,Powayan
20101208,Pilibhit,Uttar Pradesh,28.31399918,80.25009918,242405,Khutar
20091103,Pilibhit,Uttar Pradesh,28.31879997,80.25509644,242405,Khutar
20100327,Shahjahanpur,Uttar Pradesh,27.72159958,79.896698,242406,Rosa
20000204,Shahjahanpur,Uttar Pradesh,27.71610069,79.93540192,242406,Rosa
20100312,Shahjahanpur,Uttar Pradesh,27.72290039,79.93720245,242406,Rosa
20170210,Shahjahanpur,Uttar Pradesh,27.72739983,79.93730164,242406,Rosa
20080226,Shahjahanpur,Uttar Pradesh,27.72410011,79.93759918,242406,Rosa
0,Shahjahanpur,Uttar Pradesh,27.71750069,79.93830109,242406,Rosa
19990202,Shahjahanpur,Uttar Pradesh,27.72060013,79.93859863,242406,Rosa
20090301,Shahjahanpur,Uttar Pradesh,27.71960068,79.93900299,242406,Rosa
20091119,Pilibhit,Uttar Pradesh,28.23530006,79.81659698,242407,Nigohi
20030401,Pilibhit,Uttar Pradesh,28.22159958,79.81829834,242407,Nigohi
20070514,Pilibhit,Uttar Pradesh,28.23040009,79.81860352,242407,Nigohi
20050217,Pilibhit,Uttar Pradesh,28.21850014,79.82330322,242407,Nigohi
20090417,Pilibhit,Uttar Pradesh,28.10750008,79.90930176,242407,Nigohi
20040505,Shahjahanpur,Uttar Pradesh,28.1291008,79.77819824,242407,Nigohi
20141117,Shahjahanpur,Uttar Pradesh,28.13689995,79.77899933,242407,Nigohi
20151215,Shahjahanpur,Uttar Pradesh,28.02140045,79.82420349,242407,Nigohi
20041205,Shahjahanpur,Uttar Pradesh,28.04990005,79.82759857,242407,Nigohi
19981105,Shahjahanpur,Uttar Pradesh,28.18400002,79.8391037,242407,Nigohi
20100412,Shahjahanpur,Uttar Pradesh,28.17900085,79.83950043,242407,Nigohi
20090417,Shahjahanpur,Uttar Pradesh,28.18689919,79.84059906,242407,Nigohi
20001204,Shahjahanpur,Uttar Pradesh,28.17810059,79.84179688,242407,Nigohi
20040419,Shahjahanpur,Uttar Pradesh,28.07089996,79.84649658,242407,Nigohi
19990202,Shahjahanpur,Uttar Pradesh,28.15769958,79.84750366,242407,Nigohi
20031026,Shahjahanpur,Uttar Pradesh,28.15649986,79.84809875,242407,Nigohi
20040419,Shahjahanpur,Uttar Pradesh,28.07029915,79.84899902,242407,Nigohi
19990407,Shahjahanpur,Uttar Pradesh,28.08300018,79.853302,242407,Nigohi
20110219,Shahjahanpur,Uttar Pradesh,28.08300018,79.8565979,242407,Nigohi
0,Shahjahanpur,Uttar Pradesh,28.12380028,79.86029816,242407,Nigohi
0,Shahjahanpur,Uttar Pradesh,28.09329987,79.86640167,242407,Nigohi
20100312,Shahjahanpur,Uttar Pradesh,28.04129982,79.87400055,242407,Nigohi
20010121,Shahjahanpur,Uttar Pradesh,28.10330009,79.87840271,242407,Nigohi
20090519,Shahjahanpur,Uttar Pradesh,28.02610016,79.87989807,242407,Nigohi
19930812,Shahjahanpur,Uttar Pradesh,27.99729919,79.88430023,242407,Nigohi
19990407,Shahjahanpur,Uttar Pradesh,28.10560036,79.89630127,242407,Nigohi
0,Shahjahanpur,Uttar Pradesh,28.10619926,79.89929962,242407,Nigohi
19980427,Bareilly,Uttar Pradesh,28.31599998,79.37729645,243001,Bareilly
-1,Bareilly,Uttar Pradesh,28.34869957,79.41799927,243001,Bareilly
0,Bareilly,Uttar Pradesh,28.42510033,79.46839905,243002,Air Force Station Bareilly
19990313,Bareilly,Uttar Pradesh,28.29540062,79.42079926,243004,ITBP Bareilly
19991124,Bareilly,Uttar Pradesh,28.24620056,79.44129944,243004,ITBP Bareilly
0,Bareilly,Uttar Pradesh,28.25690079,79.4437027,243004,ITBP Bareilly
20141109,Bareilly,Uttar Pradesh,28.25419998,79.44460297,243004,ITBP Bareilly
0,Bareilly,Uttar Pradesh,28.25320053,79.44920349,243004,ITBP Bareilly
20170210,Bareilly,Uttar Pradesh,28.23279953,79.45230103,243004,ITBP Bareilly
20040419,Bareilly,Uttar Pradesh,28.35950089,79.48899841,243006,R.K.University
20050406,Bareilly,Uttar Pradesh,28.35980034,79.49210358,243006,R.K.University
20170210,Bareilly,Uttar Pradesh,28.34810066,79.49449921,243006,R.K.University
0,Bareilly,Uttar Pradesh,28.4211998,79.46900177,243122,Ner Workshop
0,Bareilly,Uttar Pradesh,28.42499924,79.47059631,243122,Ner Workshop
0,Bareilly,Uttar Pradesh,28.43110085,79.47720337,243122,Ner Workshop
0,Bareilly,Uttar Pradesh,28.36700058,79.48049927,243122,Ner Workshop
20040403,Bareilly,Uttar Pradesh,28.30150032,79.48069763,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.31909943,79.48210144,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.32430077,79.48300171,243123,P.A.C.Dso
20040215,Bareilly,Uttar Pradesh,28.32550049,79.48459625,243123,P.A.C.Dso
20110210,Bareilly,Uttar Pradesh,28.32649994,79.48570251,243123,P.A.C.Dso
20031111,Bareilly,Uttar Pradesh,28.3281002,79.48760223,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.32670021,79.48809814,243123,P.A.C.Dso
20111016,Bareilly,Uttar Pradesh,28.31679916,79.4917984,243123,P.A.C.Dso
20051116,Bareilly,Uttar Pradesh,28.32939911,79.49220276,243123,P.A.C.Dso
20091026,Bareilly,Uttar Pradesh,28.31559944,79.49569702,243123,P.A.C.Dso
20101029,Bareilly,Uttar Pradesh,28.33370018,79.49710083,243123,P.A.C.Dso
20111016,Bareilly,Uttar Pradesh,28.31310081,79.49810028,243123,P.A.C.Dso
20000307,Bareilly,Uttar Pradesh,28.29490089,79.49819946,243123,P.A.C.Dso
20141109,Bareilly,Uttar Pradesh,28.31870079,79.49819946,243123,P.A.C.Dso
20171024,Bareilly,Uttar Pradesh,28.34320068,79.49839783,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.33009911,79.50009918,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.33359909,79.50039673,243123,P.A.C.Dso
20161122,Bareilly,Uttar Pradesh,28.30859947,79.50170135,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.35350037,79.50229645,243123,P.A.C.Dso
20110930,Bareilly,Uttar Pradesh,28.33259964,79.50779724,243123,P.A.C.Dso
20161029,Bareilly,Uttar Pradesh,28.32530022,79.51059723,243123,P.A.C.Dso
20101224,Bareilly,Uttar Pradesh,28.38940048,79.57250214,243123,P.A.C.Dso
0,Bareilly,Uttar Pradesh,28.38809967,79.5727005,243123,P.A.C.Dso
20170618,Bareilly,Uttar Pradesh,28.38400078,79.57279968,243123,P.A.C.Dso
20061221,Bareilly,Uttar Pradesh,28.39640045,79.58229828,243123,P.A.C.Dso
20020329,Bareilly,Uttar Pradesh,28.39509964,79.58339691,243123,P.A.C.Dso
19990124,Bareilly,Uttar Pradesh,28.31170082,79.59210205,243123,P.A.C.Dso
20010918,Bareilly,Uttar Pradesh,28.31469917,79.59249878,243123,P.A.C.Dso
20091119,Bareilly,Uttar Pradesh,28.37339973,79.60479736,243123,P.A.C.Dso
20170407,Bareilly,Uttar Pradesh,28.33679962,79.59279633,243126,Bhuta
0,Bareilly,Uttar Pradesh,28.31999969,79.63159943,243126,Bhuta
20101029,Bareilly,Uttar Pradesh,28.49790001,79.38179779,243202,Bhojipura
20101029,Bareilly,Uttar Pradesh,28.49860001,79.38230133,243202,Bhojipura
20161224,Bareilly,Uttar Pradesh,28.4864006,79.39630127,243202,Bhojipura
19990209,Bareilly,Uttar Pradesh,28.4762001,79.41349792,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.56900024,79.42669678,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.57089996,79.42700195,243202,Bhojipura
20080422,Bareilly,Uttar Pradesh,28.49830055,79.43139648,243202,Bhojipura
20091103,Bareilly,Uttar Pradesh,28.49650002,79.43299866,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.47769928,79.43440247,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.44009972,79.43560028,243202,Bhojipura
20101029,Bareilly,Uttar Pradesh,28.52000046,79.436203,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.43899918,79.43689728,243202,Bhojipura
20111016,Bareilly,Uttar Pradesh,28.49749947,79.43759918,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.44070053,79.43810272,243202,Bhojipura
20051116,Bareilly,Uttar Pradesh,28.5095005,79.44889832,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.53689957,79.45539856,243202,Bhojipura
20100412,Bareilly,Uttar Pradesh,28.48380089,79.459198,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.57740021,79.46890259,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.54570007,79.47059631,243202,Bhojipura
20101208,Bareilly,Uttar Pradesh,28.59560013,79.47850037,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.4368,79.47910309,243202,Bhojipura
20031111,Bareilly,Uttar Pradesh,28.59530067,79.48040009,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.43370056,79.48120117,243202,Bhojipura
20100412,Bareilly,Uttar Pradesh,28.59630013,79.48169708,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.44829941,79.498703,243202,Bhojipura
0,Bareilly,Uttar Pradesh,28.45009995,79.501297,243202,Bhojipura
20101021,Bareilly,Uttar Pradesh,28.5739994,79.50270081,243202,Bhojipura
20161021,Bareilly,Uttar Pradesh,28.65789986,79.43520355,243203,Deorania
20150213,Bareilly,Uttar Pradesh,28.64030075,79.43599701,243203,Deorania
20111109,Bareilly,Uttar Pradesh,28.64669991,79.4733963,243203,Deorania
20051031,Bareilly,Uttar Pradesh,28.68729973,79.47519684,243203,Deorania
0,Bareilly,Uttar Pradesh,28.67040062,79.47640228,243203,Deorania
20101208,Bareilly,Uttar Pradesh,28.65990067,79.53700256,243203,Deorania
20101106,Bareilly,Uttar Pradesh,28.65410042,79.61270142,243203,Deorania
0,Budaun,Uttar Pradesh,28.24489975,79.10379791,243301,Aonla
0,Budaun,Uttar Pradesh,28.18420029,79.18699646,243301,Aonla
20111024,Bareilly,Uttar Pradesh,28.25849915,79.10209656,243301,Aonla
0,Bareilly,Uttar Pradesh,28.28019905,79.12349701,243301,Aonla
0,Bareilly,Uttar Pradesh,28.33359909,79.12590027,243301,Aonla
0,Bareilly,Uttar Pradesh,28.32749939,79.12640381,243301,Aonla
20080422,Bareilly,Uttar Pradesh,28.32850075,79.12830353,243301,Aonla
0,Bareilly,Uttar Pradesh,28.29990005,79.13459778,243301,Aonla
20100412,Bareilly,Uttar Pradesh,28.29570007,79.13970184,243301,Aonla
20090425,Bareilly,Uttar Pradesh,28.25919914,79.14649963,243301,Aonla
20090604,Bareilly,Uttar Pradesh,28.21520042,79.15110016,243301,Aonla
20100327,Bareilly,Uttar Pradesh,28.21780014,79.15170288,243301,Aonla
20110930,Bareilly,Uttar Pradesh,28.24679947,79.15190125,243301,Aonla
20110423,Bareilly,Uttar Pradesh,28.20660019,79.15280151,243301,Aonla
19990430,Bareilly,Uttar Pradesh,28.24970055,79.15339661,243301,Aonla
20110602,Bareilly,Uttar Pradesh,28.23310089,79.15419769,243301,Aonla
20140226,Bareilly,Uttar Pradesh,28.22920036,79.15440369,243301,Aonla
20021226,Bareilly,Uttar Pradesh,28.24819946,79.15499878,243301,Aonla
20100420,Bareilly,Uttar Pradesh,28.21990013,79.15509796,243301,Aonla
20070412,Bareilly,Uttar Pradesh,28.22680092,79.15499878,243301,Aonla
20110423,Bareilly,Uttar Pradesh,28.23419952,79.15570068,243301,Aonla
20111016,Bareilly,Uttar Pradesh,28.22909927,79.15619659,243301,Aonla
19980902,Bareilly,Uttar Pradesh,28.2343998,79.15709686,243301,Aonla
20020329,Bareilly,Uttar Pradesh,28.24110031,79.15779877,243301,Aonla
20081007,Bareilly,Uttar Pradesh,28.2385006,79.15899658,243301,Aonla
20100713,Bareilly,Uttar Pradesh,28.21839905,79.16130066,243301,Aonla
-1,Bareilly,Uttar Pradesh,28.29459953,79.16470337,243301,Aonla
19990313,Bareilly,Uttar Pradesh,28.28059959,79.16560364,243301,Aonla
0,Bareilly,Uttar Pradesh,28.26230049,79.18090057,243301,Aonla
20141024,Bareilly,Uttar Pradesh,28.35300064,79.23110199,243302,Bisharatganj
20051202,Bareilly,Uttar Pradesh,28.35149956,79.23280334,243302,Bisharatganj
19990124,Bareilly,Uttar Pradesh,28.34950066,79.23560333,243302,Bisharatganj
0,Bareilly,Uttar Pradesh,28.34410095,79.24160004,243302,Bisharatganj
0,Bareilly,Uttar Pradesh,28.28790092,79.24549866,243302,Bisharatganj
0,Bareilly,Uttar Pradesh,28.29999924,79.27760315,243302,Bisharatganj
19990124,Bareilly,Uttar Pradesh,28.2968998,79.27940369,243302,Bisharatganj
19970219,Bareilly,Uttar Pradesh,28.30130005,79.27970123,243302,Bisharatganj
0,Bareilly,Uttar Pradesh,28.2928009,79.29460144,243302,Bisharatganj
20111016,Bareilly,Uttar Pradesh,28.34300041,79.29489899,243302,Bisharatganj
20150715,Bareilly,Uttar Pradesh,28.41049957,79.03279877,243303,Ram Nagar (Bareilly)
19990209,Bareilly,Uttar Pradesh,28.40469933,79.0428009,243303,Ram Nagar (Bareilly)
20111109,Bareilly,Uttar Pradesh,28.40579987,79.04290009,243303,Ram Nagar (Bareilly)
20141117,Bareilly,Uttar Pradesh,28.46389961,79.05909729,243303,Ram Nagar (Bareilly)
20111117,Bareilly,Uttar Pradesh,28.39710045,79.07520294,243303,Ram Nagar (Bareilly)
20140423,Bareilly,Uttar Pradesh,28.33279991,79.08679962,243303,Ram Nagar (Bareilly)
0,Bareilly,Uttar Pradesh,28.38549995,79.08789825,243303,Ram Nagar (Bareilly)
20100130,Bareilly,Uttar Pradesh,28.46109962,79.11889648,243303,Ram Nagar (Bareilly)
19990209,Bareilly,Uttar Pradesh,28.4545002,79.12020111,243303,Ram Nagar (Bareilly)
20020329,Bareilly,Uttar Pradesh,28.45619965,79.12030029,243303,Ram Nagar (Bareilly)
20101224,Bareilly,Uttar Pradesh,28.45940018,79.12039948,243303,Ram Nagar (Bareilly)
0,Bareilly,Uttar Pradesh,28.45890045,79.12290192,243303,Ram Nagar (Bareilly)
